Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
19859840,1,19859907,"",2013-11-08T13:06:31.717,"",132,43108,"",354633,"",354633,"",2016-06-30T15:53:52.787,2016-06-30T15:53:52.787,"Excluding directories in os.walk",<python>,2,0,29,"",""
3167154,1,3167684,"",2010-07-02T15:41:56.960,"",131,152706,"",182448,"",182448,"",2010-07-03T18:38:14.167,2019-11-04T20:04:18.387,"How to split a dos path into its components in Python",<python>,18,1,34,"",""
22864221,1,22864250,"",2014-04-04T13:29:13.633,"",131,33583,"",99989,"",99989,"",2015-03-13T20:20:32.367,2018-09-25T19:07:04.150,"Is the list of Python reserved words and builtins available in a library?",<python>,1,3,26,"",""
8244915,1,8244949,"",2011-11-23T15:37:13.953,"",130,261648,"",943245,"",1427800,"",2015-10-22T21:23:19.820,2018-10-18T16:34:04.067,"How do you divide each element in a list by an int?",<python>,6,0,23,"",""
9730409,1,9730450,"",2012-03-16T00:57:56.610,"",130,228398,"",828983,"","","","",2019-09-11T20:09:16.857,"Exiting from python Command Line",<python>,11,3,13,"",""
2020598,1,2020704,"",2010-01-07T13:32:36.410,"",129,393793,"",57557,"","","","",2016-05-24T12:43:34.663,"In Python how should I test if a variable is None, True or False",<python>,5,13,21,"",""
6004073,1,"","",2011-05-14T18:46:37.540,"",129,101998,"",753906,"",895245,"",2017-01-19T11:12:44.843,2018-09-26T05:32:03.033,"How can I create directories recursively?",<python>,5,2,19,2019-08-24T17:51:19.093,""
6167127,1,6167353,"",2011-05-29T10:14:14.210,"",129,179620,"",577288,"",218196,"",2011-05-29T10:22:27.607,2019-12-01T03:24:22.617,"How to put multiple  statements in one line?",<python>,9,5,19,"",""
19302530,1,19302694,"",2013-10-10T17:38:19.150,"",129,58922,"",743188,"",953482,"",2013-10-10T17:42:21.960,2018-08-15T22:51:49.497,"python generator ""send"" function purpose?",<python>,7,2,74,"",""
6930144,1,6930223,"",2011-08-03T16:52:14.487,"",127,85077,"",376678,"","","","",2017-08-20T14:33:43.050,"Underscore vs Double underscore with variables and methods",<python>,3,0,78,2014-05-10T20:29:28.070,""
14017996,1,14018432,"",2012-12-24T06:41:24.883,"",127,235352,"",1795998,"",1222951,"",2018-10-31T14:45:10.557,2019-07-17T06:49:25.347,"Is there a way to pass optional parameters to a function?",<python>,5,0,31,"",""
8600161,1,8600301,"",2011-12-22T06:27:02.753,"",126,151781,"",204623,"",418183,"",2013-05-18T17:49:09.413,2016-03-01T08:26:38.660,"Executing periodic actions in Python",<python>,9,0,75,2016-02-28T18:58:29.360,""
4938429,1,4938459,"",2011-02-08T21:04:39.093,"",125,89103,"",603474,"","","","",2014-09-25T18:32:22.610,"How do we determine the number of days for a given month in python",<python>,3,0,19,2013-09-07T09:28:39.563,""
6076270,1,6076304,"",2011-05-20T18:39:00.137,"",125,293501,"",763191,"",355230,"",2019-06-14T21:41:37.800,2019-08-30T10:09:14.617,"Lambda function in list comprehensions",<python>,6,4,63,"",""
7374748,1,7377013,"",2011-09-10T21:15:34.447,"",125,44141,"",200619,"","","","",2019-02-09T15:24:34.457,"What's the difference between a Python ""property"" and ""attribute""?",<python>,6,0,48,"",""
8924173,1,"","",2012-01-19T10:06:01.663,"",125,248959,"",1140210,"",1558022,"",2014-12-10T08:33:59.860,2019-11-23T19:49:05.567,"How do I print bold text in Python?",<python>,12,3,56,"",""
10834960,1,10834984,"",2012-05-31T13:48:48.890,"",125,138676,"",623300,"",918959,"",2016-04-19T04:48:05.387,2019-01-09T01:16:18.850,"How to do multiple arguments to map function where one remains the same in python?",<python>,13,1,37,"",""
11731136,1,11731208,"",2012-07-30T23:30:39.387,"",125,107177,"",76343,"",5446749,"",2019-08-23T15:45:36.320,2019-08-26T15:46:48.800,"Python class method decorator with self arguments?",<python>,5,4,40,"",""
3496592,1,"","",2010-08-16T19:28:29.590,"",124,64158,"",422086,"",425313,"",2016-09-02T20:49:00.623,2019-09-03T15:35:48.010,"Conditional import of modules in Python",<python>,3,7,17,"",""
26544091,1,26544171,"",2014-10-24T08:23:28.907,"",124,203490,"",2391384,"","","","",2019-07-15T11:29:54.707,"Checking if type == list in python",<python>,3,4,6,"",""
1984162,1,1984177,"",2009-12-31T06:06:39.703,"",123,151116,"",234322,"",1903116,"Roger Pate",2014-04-10T05:21:58.557,2019-08-10T16:36:37.127,"Purpose of Python's __repr__",<python>,7,4,45,"",""
8705378,1,8705406,"",2012-01-02T21:11:09.610,"",123,223784,"",410176,"",3924118,"",2019-04-29T15:42:33.433,2019-04-29T15:42:33.433,"Python's ""in"" set operator",<python>,5,3,6,"",""
3985619,1,3985630,"",2010-10-21T08:36:07.707,"",122,230856,"",95944,"",562769,"",2014-06-12T01:58:26.383,2019-09-10T14:07:45.893,"How to calculate a logistic sigmoid function in Python?",<python>,11,0,34,"",""
10897339,1,10897354,"",2012-06-05T12:30:19.660,"",122,225878,"",1373822,"",225262,"",2012-06-10T02:00:11.923,2016-04-21T19:25:58.463,"Python: Fetch first 10 results from a list",<python>,4,0,15,2014-12-23T22:39:25.160,""
22272003,1,22272009,"",2014-03-08T16:35:07.047,"",122,154896,"",1429210,"",562769,"",2015-04-23T17:36:55.340,2019-06-05T19:48:06.190,"What is the difference between os.path.basename() and os.path.dirname()?",<python>,2,0,34,"",""
5136447,1,"","",2011-02-27T22:22:46.867,"",121,435814,"",636900,"","","","",2019-11-24T02:33:39.033,"Function for Factorial in Python",<python>,16,0,21,"",""
5434891,1,5434936,"",2011-03-25T15:54:51.890,"",121,43722,"",124745,"",63550,"",2015-04-06T19:44:46.177,2018-09-02T19:13:06.703,"Iterate a list as pair (current, next) in Python",<python>,8,5,36,"",""
100732,1,100762,"",2008-09-19T09:29:19.317,"",120,83946,"",10708,fuentesjr,1693859,"",2014-06-15T12:29:37.493,2017-08-22T16:06:57.087,"Why is ""if not someobj:"" better than ""if someobj == None:"" in Python?",<python>,9,3,81,"",2008-09-19T09:29:19.317
955941,1,"","",2009-06-05T13:47:31.047,"",120,20213,"","",cash,902968,"",2014-03-24T15:31:46.030,2017-05-28T15:18:00.650,"How to identify whether a file is normal file or directory using python",<python>,7,0,15,"",""
1385759,1,1385778,"",2009-09-06T14:04:23.383,"",120,143770,"",24587,"",-1,"",2017-05-23T12:02:56.390,2019-04-19T23:26:31.793,"Should __init__() call the parent class's __init__()?",<python>,7,3,23,"",""
1835756,1,1835844,"",2009-12-02T20:58:37.690,"",120,50609,"",214178,"",-1,"",2017-05-23T10:31:26.763,2017-07-11T17:49:26.380,"Using try vs if in python",<python>,9,1,63,"",""
8294618,1,8294654,"",2011-11-28T10:41:32.887,"",120,31575,"",149311,"",149311,"",2011-11-28T12:05:11.330,2019-11-05T18:13:36.607,"Define a lambda expression that raises an Exception",<python>,6,6,19,"",""
3204614,1,"","",2010-07-08T14:26:32.513,"",119,404874,"",385652,"",4054090,"",2016-03-02T14:42:08.473,2018-10-31T23:59:37.780,"how to change any data type into a string in python",<python>,9,2,16,"",""
4391697,1,4391722,"",2010-12-08T20:00:35.723,"",119,95685,"",216605,"",2666859,"",2016-08-04T11:43:15.227,2019-07-04T21:26:59.600,"Find the index of a dict within a list, by matching the dict's value",<python>,7,3,41,"",""
15081542,1,15081667,"",2013-02-26T04:47:18.340,"",119,436865,"",2109791,"","","","",2018-06-28T17:25:27.137,"Python, creating objects",<python>,4,2,31,"",""
77552,1,77612,"",2008-09-16T21:50:58.653,"",118,40102,"",5926,"brian buck",58635,"",2015-09-21T09:03:49.857,2016-03-02T10:17:18.483,"'id' is a bad variable name in Python",<python>,8,4,11,"",""
16932825,1,16933624,"",2013-06-05T06:17:41.527,"",118,134103,"",2268849,"",2357112,"",2018-01-21T19:12:27.853,2018-01-21T19:12:27.853,"Why can't non-default arguments follow default arguments?",<python>,4,1,45,"",""
1364173,1,1364199,"",2009-09-01T19:17:13.450,"",117,158968,"",163107,"",2753241,"",2015-03-18T06:35:43.660,2019-11-10T06:10:27.363,"Stopping python using ctrl+c",<python>,11,3,18,"",""
1455602,1,1455623,"",2009-09-21T17:03:45.743,"",116,186055,"",176683,"",281545,"",2014-09-17T21:09:35.473,2019-11-25T10:54:14.550,"Printing tuple with string formatting in Python",<python>,11,0,22,"",""
11696472,1,11696554,"",2012-07-27T22:28:47.233,"",116,144454,"",823119,"","","","",2019-11-13T14:04:17.173,"seek() function?",<python>,4,0,49,"",""
5268404,1,5268474,"",2011-03-11T02:41:57.970,"",115,69802,"",265629,"","","","",2019-05-08T06:16:36.690,"What is the fastest way to check if a class has a function defined?",<python>,8,4,14,"",""
5607283,1,"","",2011-04-09T19:28:20.220,"",115,162056,"",538753,"",2666859,"",2016-07-31T10:25:31.657,2019-11-02T11:24:43.473,"How can I manually generate a .pyc file from a .py file",<python>,8,0,52,"",""
714881,1,714890,"",2009-04-03T17:21:58.823,"",114,225042,"",51816,"Joan Venge",12855,SilentGhost,2009-04-03T17:35:01.087,2019-05-30T20:42:12.700,"How to include external Python code to use in other files?",<python>,4,0,31,"",""
1396668,1,1396739,"",2009-09-08T22:26:56.727,"",114,66609,"",76701,"",355230,"",2017-03-11T18:22:02.070,2017-08-16T12:59:31.067,"Get object by id()?",<python>,7,9,44,2019-10-12T19:04:04.360,""
7851077,1,7851166,"",2011-10-21T14:43:22.883,"",113,156080,"",366660,"",2087463,"",2015-12-29T20:10:51.970,2019-11-04T05:03:00.327,"how to return index of a sorted list?",<python>,7,6,41,2015-06-04T22:33:23.503,""
16566268,1,16566356,"",2013-05-15T13:25:01.647,"",113,323231,"",2048761,"","","","",2019-05-07T08:52:08.147,"Remove all line breaks from a long string of text",<python>,7,2,25,"",""
1994488,1,1994840,"",2010-01-03T10:06:42.453,"",112,148988,"",458320,"",119775,"",2017-02-15T11:50:47.433,2018-06-18T15:51:04.637,"Copy file or directories recursively in Python",<python>,6,1,26,"",""
10672419,1,"","",2012-05-20T09:51:25.653,"",112,152662,"",1330810,"",1330810,"",2012-05-20T10:09:56.143,2016-09-23T13:20:25.583,"Class constants in python",<python>,4,2,6,"",""
18425225,1,18425275,"",2013-08-25T02:58:26.273,"",112,160065,"",283296,"",7861581,"",2019-06-29T17:02:46.613,2019-11-28T10:06:19.087,"Getting the name of a variable as a string",<python>,18,11,26,"",""
990422,1,990450,"",2009-06-13T09:45:03.580,"",111,77426,"",1670,"",1670,"",2009-06-13T10:07:49.423,2019-11-03T13:23:03.273,"How to get a reference to current module's attributes in Python",<python>,4,1,21,"",""
3815359,1,3815387,"",2010-09-28T17:19:45.430,"",110,65356,"",440260,"",-1,"",2017-05-23T11:47:23.237,2018-05-11T21:02:12.750,"while (1) Vs. for while(True) -- Why is there a difference?",<python>,3,1,36,"",""
937491,1,937516,"",2009-06-02T00:51:52.457,"",109,254029,"",115717,"","",user166390,2011-12-11T00:20:26.053,2013-01-04T14:53:07.497,"Invalid syntax when using ""print""?",<python>,4,4,19,2013-11-08T03:16:11.857,""
4459703,1,4459730,"",2010-12-16T10:27:13.593,"",109,168722,"",544612,"",895245,"",2017-12-18T14:28:26.530,2017-12-18T14:28:26.530,"How to make lists contain only distinct element in Python?",<python>,10,5,24,2017-12-18T22:34:11.190,""
7270321,1,"","",2011-09-01T12:31:59.007,"",109,164605,"",923534,"",832230,"",2017-04-11T15:31:51.883,2017-09-11T00:09:52.237,"Finding the index of elements based on a condition using python list comprehension",<python>,5,1,24,"",""
9764298,1,9764364,"",2012-03-19T02:35:10.007,"",109,87713,"",1236720,"",1236720,"",2012-03-19T02:43:07.430,2019-11-09T19:01:05.487,"Is it possible to sort two lists(which reference each other) in the exact same way?",<python>,11,1,47,"",""
1909512,1,"","",2009-12-15T18:46:46.760,"",106,151764,"",232360,"",271200,"",2018-08-10T10:15:00.887,2018-08-10T10:15:00.887,"What is Python used for?",<python>,3,7,25,"",""
2456148,1,2456292,"",2010-03-16T16:26:54.110,"",106,397463,"",5186,"",1704582,"",2016-08-02T20:40:30.027,2019-09-13T00:09:42.747,"python print end=' '",<python>,13,5,33,"",""
12092527,1,12092564,"",2012-08-23T13:19:53.103,"",106,145221,"",1114045,"","","","",2012-08-23T13:22:00.830,"Python Write bytes to file",<python>,1,1,6,"",""
18367007,1,18367068,"",2013-08-21T20:25:50.027,"",106,284726,"",1502447,"",6131611,"",2017-02-14T20:58:03.983,2018-10-07T17:09:31.450,"Python how to write to a binary file?",<python>,6,2,29,"",""
2213923,1,2213973,"",2010-02-06T17:17:46.123,"",105,76749,"",206855,"",355230,"",2018-11-20T09:05:51.083,2019-01-03T12:14:35.410,"Removing duplicates from a list of lists",<python>,10,9,41,"",""
2325923,1,2326045,"",2010-02-24T12:31:09.300,"",105,397826,"",257942,"",1886357,"",2015-07-09T20:36:23.620,2019-11-22T09:30:56.040,"How to fix ""ImportError: No module named ..."" error in Python?",<python>,7,0,22,"",""
2769061,1,2769090,"",2010-05-04T21:21:06.037,"",104,215582,"",105167,"",4884103,"",2017-02-26T18:58:27.820,2018-06-28T20:38:20.840,"How to erase the file contents of text file in Python?",<python>,10,1,21,"",""
8243188,1,8243232,"",2011-11-23T13:42:45.277,"",104,243514,"",165674,"","","","",2019-06-13T12:51:48.030,"Inserting a string into a list without getting split into characters",<python>,8,0,8,"",""
727761,1,727779,"",2009-04-07T21:57:59.733,"",103,86228,"",75857,"",18936,"",2009-04-07T22:45:43.957,2019-06-06T17:12:07.477,"Python __str__ and lists",<python>,9,1,10,"",""
9860588,1,9860611,"",2012-03-25T13:41:55.227,"",103,205538,"",1276724,"",623518,"",2012-03-26T10:07:11.357,2017-12-09T03:32:51.363,"Maximum value for long integer",<python>,7,7,25,"",""
11175131,1,"","",2012-06-24T05:13:02.043,"",103,263323,"",1476145,"",1461424,"",2016-05-24T11:40:49.973,2019-06-07T16:24:12.567,"Code for Greatest Common Divisor in Python",<python>,20,1,39,2019-07-28T09:32:40.987,""
521502,1,521510,"",2009-02-06T18:18:09.877,"",102,83410,"",7305,"",589206,S.Lott,2012-10-10T11:03:02.720,2012-10-10T11:03:02.720,"How to get the concrete class name as a string?",<python>,3,1,15,2014-10-09T13:12:48.607,""
11529273,1,"","",2012-07-17T19:13:35.863,"",102,235254,"",1531946,"",8554766,"",2018-07-09T09:22:59.003,2018-07-09T09:22:59.003,"How to condense if/else into one line in Python?",<python>,4,10,19,2012-07-17T19:25:14.820,""
4019971,1,"","",2010-10-26T00:59:23.377,"",101,107991,"",197843,"",119775,"",2017-04-07T08:35:50.120,2018-10-15T07:51:27.190,"How to implement __iter__(self) for a container object (Python)",<python>,9,0,16,"",""
10772302,1,10772325,"",2012-05-27T07:16:39.897,"",101,131533,"",382971,"",1212596,"",2014-02-22T16:46:24.070,2019-01-18T16:39:54.403,"Python - abs vs fabs",<python>,4,0,16,"",""
6579496,1,6579522,"",2011-07-05T07:55:45.550,"",100,80303,"",443380,"",55965,"",2013-11-24T12:43:02.397,2016-03-31T23:50:34.730,"Using print statements only to debug",<python>,5,0,32,"",""
7116889,1,7116925,"",2011-08-19T04:18:08.790,"",100,114333,"",357236,"",355230,"",2019-01-13T14:08:41.103,2019-04-04T13:03:49.377,"Is module __file__ attribute absolute or relative?",<python>,4,2,38,"",""
9542435,1,9542458,"",2012-03-03T01:05:41.310,"",100,74559,"",651174,"","","","",2018-01-24T23:13:21.647,"Get path from open file in Python",<python>,4,0,8,"",""
11553721,1,"","",2012-07-19T03:58:15.513,"",100,227586,"",801820,"",-1,"",2017-05-23T11:55:10.343,2019-01-27T14:19:49.177,"Using a string variable as a variable name",<python>,3,4,32,2012-07-19T19:09:12.240,""
3486384,1,3486387,"",2010-08-15T05:54:51.633,"",99,133603,"",39677,"","","","",2019-06-15T22:56:16.093,"Output first 100 characters in a string",<python>,8,2,3,"",""
7375595,1,7375621,"",2011-09-11T00:39:45.473,"",99,49842,"",339405,"","","","",2017-12-06T06:25:37.990,"Class with Object as a parameter",<python>,6,1,35,"",""
8985806,1,8985839,"",2012-01-24T11:11:09.547,"",99,218667,"",1076965,"",623518,"",2012-01-24T11:44:44.273,2019-05-16T02:44:08.203,"Python constructors and __init__",<python>,5,6,28,"",""
10443400,1,10443548,"",2012-05-04T05:56:34.357,"",99,130075,"",1364311,"",3016716,"",2015-06-09T20:53:11.913,2019-08-05T20:05:31.507,"Remove leading and trailing spaces?",<python>,3,10,15,"",""
11026959,1,11027069,"",2012-06-14T05:07:15.010,"",98,248316,"",1455222,"",1009479,"",2017-07-03T08:14:02.823,2018-09-15T08:09:59.007,"Writing a dict to txt file and reading it back?",<python>,6,2,44,"",""
2177590,1,2177607,"",2010-02-01T15:08:33.350,"",97,100024,"",184,"",355230,"",2017-06-19T17:00:04.540,2019-04-11T18:04:44.223,"How can I reorder a list?",<python>,12,11,13,"",""
4012340,1,4012395,"",2010-10-25T06:42:53.320,"",97,191330,"",484882,"",541136,"",2016-06-22T18:52:08.300,2018-03-12T19:42:45.807,"Colon (:) in Python list index",<python>,3,1,35,2014-04-04T18:22:28.663,""
5419389,1,5419488,"",2011-03-24T12:50:06.420,"",97,130823,"",588892,"",3375713,"",2016-04-17T13:45:33.163,2019-10-08T12:12:34.993,"How to overwrite the previous print to stdout in python?",<python>,17,1,27,"",""
6159313,1,6159329,"",2011-05-28T02:30:54.247,"",97,78700,"",667559,"","","","",2019-10-22T08:47:15.187,"Can Python test the membership of multiple values in a list?",<python>,9,0,21,"",""
11303225,1,"","",2012-07-03T01:06:52.743,"",97,108503,"",1487497,"",1209279,"",2012-07-03T01:16:08.503,2018-01-30T09:21:37.207,"How to remove multiple indexes from a list at the same time?",<python>,8,0,22,2018-01-26T08:41:58.777,""
16505456,1,16505590,"",2013-05-12T08:18:52.230,"",97,139960,"",971439,"",3375713,"",2016-03-29T16:20:44.873,2017-06-20T14:48:20.440,"How exactly does the python any() function work?",<python>,5,0,36,"",""
862412,1,862498,"",2009-05-14T09:31:34.143,"",96,114556,"",33434,"","","","",2019-03-07T17:21:26.287,"Is it possible to have multiple statements in a python lambda expression?",<python>,15,2,13,"",""
1393324,1,1393367,"",2009-09-08T10:56:08.290,"",95,154496,"",160507,"",18936,"",2009-09-08T11:53:36.257,2018-06-19T16:39:06.767,"In Python, given a URL to a text file, what is the simplest way to read the contents of the text file?",<python>,7,0,24,"",""
1562759,1,1562795,"",2009-10-13T20:33:35.213,"",95,63619,"",111836,"","","","",2019-07-16T07:24:24.887,"Can Python print a function definition?",<python>,7,3,34,"",""
1724693,1,1724723,"",2009-11-12T19:21:52.970,"",94,191488,"",76322,"","","","",2019-01-21T01:03:45.610,"Find a file in python",<python>,8,0,49,"",""
5164642,1,5165222,"",2011-03-02T07:34:17.330,"",93,115762,"",455276,"","","","",2017-08-30T21:08:07.420,"Python: print a generator expression?",<python>,5,3,39,"",""
8187082,1,8187408,"",2011-11-18T18:18:24.823,"",93,65975,"",12982,"",12982,"",2018-07-09T15:52:32.923,2019-05-21T08:06:29.860,"How can you set class attributes from variable arguments (kwargs) in python",<python>,10,4,34,"",""
15667189,1,15667328,"",2013-03-27T18:58:15.277,"",93,90865,"",1031955,"",4260047,"",2017-10-31T07:19:08.103,2019-11-23T19:06:14.063,"What is the id( ) function used for?",<python>,13,4,43,"",""
33785755,1,33785756,"",2015-11-18T16:49:22.180,"",93,87707,"",2573375,"",2573375,"",2016-01-15T17:25:03.903,2019-01-31T18:01:59.113,"Getting ""Could not find function xmlCheckVersion in library libxml2. Is libxml2 installed?"" when installing lxml through pip",<python>,8,0,29,"",""
3009935,1,3010038,"",2010-06-09T21:05:23.463,"",92,125476,"",312675,"",312675,"",2010-06-09T21:27:35.017,2017-02-10T09:15:03.217,"Looking for a good Python Tree data structure",<python>,10,2,30,2015-03-12T14:29:28.457,""
